08:39:47.828 > 💡 Firmware Time of Flight Ranger (1.0.0)
08:39:47.828 > 🔌 Booting into normal mode 🔌
08:39:48.103 > {} Stored configuration
08:39:48.105 >   • Hardware device ID: 240ac4594254
08:39:48.109 >   • Device ID: TOFRanger
08:39:48.111 >   • Name: Time of Flight Ranger
08:39:48.114 >   • Device Stats Interval: 300 sec
08:39:48.117 >   • Wi-Fi: 
08:39:48.119 >     ◦ SSID: SFNSS1-24G
08:39:48.121 >     ◦ Password not shown
08:39:48.123 >   • MQTT: 
08:39:48.125 >     ◦ Host: openhab.skoona.net
08:39:48.128 >     ◦ Port: 1883
08:39:48.129 >     ◦ Base topic: sknSensors/
08:39:48.132 >     ◦ Auth? yes
08:39:48.134 >     ◦ Username: openhabian
08:39:48.136 >     ◦ Password not shown
08:39:48.139 >   • OTA: 
08:39:48.140 >     ◦ Enabled? yes
08:39:48.142 >   • Custom settings: 
08:39:48.144 >     ◦ duration: 15 (set)
08:39:48.147 > • Ranging Module:
08:39:48.153 > 〽 Medium distance mode accepted.
08:39:48.156 > 〽 200us timing budget accepted.
08:39:48.159 > ↕ Attempting to connect to Wi-Fi...
08:39:51.140 > ✔ Wi-Fi connected, IP: 10.100.1.244
08:39:51.144 > Triggering WIFI_CONNECTED event...
08:39:51.147 > ↕ Attempting to connect to MQTT...
08:39:51.181 > Sending initial information...
08:39:51.238 > ✔ MQTT ready
08:39:51.240 > Triggering MQTT_READY event...
08:39:51.243 > 〽 Node: TOF Ranger Ready to operate.
08:39:51.246 > Calling setup function...
08:39:51.249 > 〽 Sending statistics...
08:39:51.251 >   • Interval: 305s (300s including 5s grace time)
08:39:51.255 >   • Wi-Fi signal quality: 90%
08:39:51.258 >   • Uptime: 4s
08:39:51.284 > 📢 Calling broadcast handler...
08:39:51.287 > Received broadcast level alert: OH3 Offline
08:39:51.291 > 📢 Calling broadcast handler...
08:39:51.294 > Received broadcast level LWT: HomieMonitor Offline!
08:40:08.152 > 〽 Start continuous ranging @ 280 ms accepted.
08:40:08.378 > 〽 range: 288 mm 	status: range valid	signal: 71.92 MCPS	ambient: 0.10 MCPS
08:42:08.266 > 〽 range: 303 mm 	status: signal fail	signal: 0.55 MCPS	ambient: 0.00 MCPS
08:42:08.623 > 〽 range: 297 mm 	status: range valid	signal: 23.38 MCPS	ambient: 0.05 MCPS
08:42:08.894 > 〽 range: 305 mm 	status: range valid	signal: 12.94 MCPS	ambient: 0.03 MCPS
08:42:09.171 > 〽 range: 305 mm 	status: range valid	signal: 13.04 MCPS	ambient: 0.02 MCPS
08:42:09.452 > 〽 range: 304 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:42:09.735 > 〽 range: 305 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.02 MCPS
08:42:10.025 > 〽 range: 304 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:42:10.303 > 〽 range: 305 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.02 MCPS
08:42:10.571 > 〽 range: 305 mm 	status: range valid	signal: 12.97 MCPS	ambient: 0.03 MCPS
08:42:10.860 > 〽 range: 305 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.02 MCPS
08:42:11.130 > 〽 range: 305 mm 	status: range valid	signal: 12.94 MCPS	ambient: 0.03 MCPS
08:42:11.419 > 〽 range: 306 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.02 MCPS
08:42:11.684 > 〽 range: 305 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:42:11.973 > 〽 range: 304 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.02 MCPS
08:42:12.254 > 〽 range: 305 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:42:12.531 > 〽 range: 305 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:42:12.827 > 〽 range: 304 mm 	status: range valid	signal: 12.97 MCPS	ambient: 0.02 MCPS
08:42:13.094 > 〽 range: 304 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:42:13.378 > 〽 range: 303 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.03 MCPS
08:42:13.667 > 〽 range: 303 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:42:13.930 > 〽 range: 303 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.03 MCPS
08:42:14.208 > 〽 range: 304 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:42:14.491 > 〽 range: 304 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.02 MCPS
08:42:14.787 > 〽 range: 304 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:42:15.060 > 〽 range: 303 mm 	status: range valid	signal: 13.04 MCPS	ambient: 0.02 MCPS
08:42:15.345 > 〽 range: 304 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.02 MCPS
08:42:15.607 > 〽 range: 304 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.02 MCPS
08:42:15.900 > 〽 range: 305 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.02 MCPS
08:42:16.169 > 〽 range: 304 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:42:16.445 > 〽 range: 302 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:42:16.731 > 〽 range: 304 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.03 MCPS
08:42:17.018 > 〽 range: 304 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.02 MCPS
08:42:17.301 > 〽 range: 304 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:42:17.593 > 〽 range: 303 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.03 MCPS
08:42:17.845 > 〽 range: 304 mm 	status: range valid	signal: 12.97 MCPS	ambient: 0.03 MCPS
08:42:18.128 > 〽 range: 304 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.03 MCPS
08:42:18.430 > 〽 range: 303 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.02 MCPS
08:42:18.698 > 〽 range: 304 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.02 MCPS
08:42:18.993 > 〽 range: 304 mm 	status: range valid	signal: 13.04 MCPS	ambient: 0.02 MCPS
08:42:19.270 > 〽 range: 306 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:42:19.541 > 〽 range: 303 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:42:19.825 > 〽 range: 304 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:42:20.098 > 〽 range: 305 mm 	status: range valid	signal: 12.94 MCPS	ambient: 0.03 MCPS
08:42:20.393 > 〽 range: 304 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.03 MCPS
08:42:20.674 > 〽 range: 304 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.02 MCPS
08:42:20.943 > 〽 range: 304 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.02 MCPS
08:42:21.231 > 〽 range: 305 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.03 MCPS
08:42:21.483 > 〽 range: 304 mm 	status: range valid	signal: 12.94 MCPS	ambient: 0.03 MCPS
08:42:21.770 > 〽 range: 305 mm 	status: range valid	signal: 13.09 MCPS	ambient: 0.03 MCPS
08:42:22.046 > 〽 range: 305 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.03 MCPS
08:42:22.330 > 〽 range: 304 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.03 MCPS
08:42:22.618 > 〽 range: 304 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:42:22.912 > 〽 range: 305 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.03 MCPS
08:42:23.173 > 〽 range: 303 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:42:23.446 > 〽 range: 305 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.02 MCPS
08:42:23.737 > 〽 range: 304 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.02 MCPS
08:42:24.030 > 〽 range: 305 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:42:24.289 > 〽 range: 305 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:42:24.585 > 〽 range: 304 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:42:24.872 > 〽 range: 304 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.03 MCPS
08:42:25.149 > 〽 range: 305 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.03 MCPS
08:42:25.425 > 〽 range: 305 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:42:25.689 > 〽 range: 306 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.02 MCPS
08:42:26.009 > 〽 range: 304 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.03 MCPS
08:42:26.241 > 〽 range: 305 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.03 MCPS
08:42:26.527 > 〽 range: 305 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:42:26.817 > 〽 range: 305 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.03 MCPS
08:42:27.090 > 〽 range: 305 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.03 MCPS
08:42:27.370 > 〽 range: 306 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.03 MCPS
08:42:27.658 > 〽 range: 305 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.03 MCPS
08:42:27.941 > 〽 range: 306 mm 	status: range valid	signal: 13.07 MCPS	ambient: 0.03 MCPS
08:42:28.138 > 〽 Stopping continuous ranging accepted.
08:42:48.135 > 〽 Start continuous ranging @ 280 ms accepted.
08:42:48.360 > 〽 range: 306 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.02 MCPS
08:42:48.658 > 〽 range: 306 mm 	status: range valid	signal: 12.86 MCPS	ambient: 0.02 MCPS
08:42:48.937 > 〽 range: 304 mm 	status: range valid	signal: 12.86 MCPS	ambient: 0.02 MCPS
08:42:49.209 > 〽 range: 305 mm 	status: range valid	signal: 12.90 MCPS	ambient: 0.03 MCPS
08:42:49.485 > 〽 range: 306 mm 	status: range valid	signal: 12.87 MCPS	ambient: 0.04 MCPS
08:42:49.756 > 〽 range: 306 mm 	status: range valid	signal: 12.88 MCPS	ambient: 0.03 MCPS
08:42:50.045 > 〽 range: 305 mm 	status: range valid	signal: 12.86 MCPS	ambient: 0.02 MCPS
08:42:50.310 > 〽 range: 305 mm 	status: range valid	signal: 13.04 MCPS	ambient: 0.02 MCPS
08:42:50.597 > 〽 range: 305 mm 	status: range valid	signal: 12.92 MCPS	ambient: 0.03 MCPS
08:42:50.882 > 〽 range: 306 mm 	status: range valid	signal: 12.88 MCPS	ambient: 0.02 MCPS
08:42:51.159 > 〽 range: 305 mm 	status: range valid	signal: 12.84 MCPS	ambient: 0.03 MCPS
08:42:51.438 > 〽 range: 305 mm 	status: range valid	signal: 12.86 MCPS	ambient: 0.03 MCPS
08:42:51.717 > 〽 range: 306 mm 	status: range valid	signal: 12.86 MCPS	ambient: 0.02 MCPS
08:42:52.010 > 〽 range: 307 mm 	status: range valid	signal: 12.89 MCPS	ambient: 0.03 MCPS
08:42:52.279 > 〽 range: 306 mm 	status: range valid	signal: 12.81 MCPS	ambient: 0.03 MCPS
08:42:52.559 > 〽 range: 305 mm 	status: range valid	signal: 12.97 MCPS	ambient: 0.02 MCPS
08:42:52.834 > 〽 range: 306 mm 	status: range valid	signal: 12.85 MCPS	ambient: 0.02 MCPS
08:42:53.127 > 〽 range: 306 mm 	status: range valid	signal: 12.83 MCPS	ambient: 0.02 MCPS
08:42:53.423 > 〽 range: 306 mm 	status: range valid	signal: 12.89 MCPS	ambient: 0.03 MCPS
08:42:53.685 > 〽 range: 307 mm 	status: range valid	signal: 12.88 MCPS	ambient: 0.02 MCPS
08:42:53.981 > 〽 range: 306 mm 	status: range valid	signal: 12.84 MCPS	ambient: 0.03 MCPS
08:42:54.253 > 〽 range: 306 mm 	status: range valid	signal: 12.88 MCPS	ambient: 0.03 MCPS
08:42:54.517 > 〽 range: 306 mm 	status: range valid	signal: 12.82 MCPS	ambient: 0.03 MCPS
08:42:54.797 > 〽 range: 306 mm 	status: range valid	signal: 12.86 MCPS	ambient: 0.03 MCPS
08:42:55.086 > 〽 range: 306 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.02 MCPS
08:42:55.356 > 〽 range: 306 mm 	status: range valid	signal: 12.80 MCPS	ambient: 0.03 MCPS
08:42:55.630 > 〽 range: 306 mm 	status: range valid	signal: 12.88 MCPS	ambient: 0.03 MCPS
08:42:55.917 > 〽 range: 305 mm 	status: range valid	signal: 12.87 MCPS	ambient: 0.03 MCPS
08:42:56.205 > 〽 range: 307 mm 	status: range valid	signal: 12.80 MCPS	ambient: 0.02 MCPS
08:42:56.472 > 〽 range: 305 mm 	status: range valid	signal: 12.83 MCPS	ambient: 0.03 MCPS
08:42:56.757 > 〽 range: 306 mm 	status: range valid	signal: 12.88 MCPS	ambient: 0.03 MCPS
08:42:57.060 > 〽 range: 307 mm 	status: range valid	signal: 12.84 MCPS	ambient: 0.02 MCPS
08:42:57.332 > 〽 range: 307 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.03 MCPS
08:42:57.599 > 〽 range: 305 mm 	status: range valid	signal: 12.80 MCPS	ambient: 0.03 MCPS
08:42:57.901 > 〽 range: 306 mm 	status: range valid	signal: 12.92 MCPS	ambient: 0.02 MCPS
08:42:58.154 > 〽 range: 306 mm 	status: range valid	signal: 12.77 MCPS	ambient: 0.03 MCPS
08:42:58.450 > 〽 range: 306 mm 	status: range valid	signal: 12.90 MCPS	ambient: 0.03 MCPS
08:42:58.742 > 〽 range: 307 mm 	status: range valid	signal: 12.80 MCPS	ambient: 0.03 MCPS
08:42:59.008 > 〽 range: 306 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.03 MCPS
08:42:59.281 > 〽 range: 306 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.02 MCPS
08:42:59.556 > 〽 range: 307 mm 	status: range valid	signal: 12.84 MCPS	ambient: 0.03 MCPS
08:42:59.855 > 〽 range: 306 mm 	status: range valid	signal: 12.82 MCPS	ambient: 0.03 MCPS
08:43:00.121 > 〽 range: 306 mm 	status: range valid	signal: 12.89 MCPS	ambient: 0.03 MCPS
08:43:00.404 > 〽 range: 307 mm 	status: range valid	signal: 12.93 MCPS	ambient: 0.02 MCPS
08:43:00.676 > 〽 range: 307 mm 	status: range valid	signal: 12.88 MCPS	ambient: 0.02 MCPS
08:43:00.954 > 〽 range: 307 mm 	status: range valid	signal: 12.90 MCPS	ambient: 0.03 MCPS
08:43:01.237 > 〽 range: 307 mm 	status: range valid	signal: 12.86 MCPS	ambient: 0.03 MCPS
08:43:01.537 > 〽 range: 306 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.02 MCPS
08:43:01.805 > 〽 range: 306 mm 	status: range valid	signal: 12.92 MCPS	ambient: 0.03 MCPS
08:43:02.071 > 〽 range: 307 mm 	status: range valid	signal: 12.92 MCPS	ambient: 0.03 MCPS
08:43:02.357 > 〽 range: 307 mm 	status: range valid	signal: 12.89 MCPS	ambient: 0.03 MCPS
08:43:02.636 > 〽 range: 307 mm 	status: range valid	signal: 12.92 MCPS	ambient: 0.03 MCPS
08:43:02.916 > 〽 range: 307 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.02 MCPS
08:43:03.191 > 〽 range: 307 mm 	status: range valid	signal: 12.87 MCPS	ambient: 0.02 MCPS
08:43:03.473 > 〽 range: 306 mm 	status: range valid	signal: 12.87 MCPS	ambient: 0.03 MCPS
08:43:03.774 > 〽 range: 308 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:43:04.057 > 〽 range: 306 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.03 MCPS
08:43:04.340 > 〽 range: 306 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.03 MCPS
08:43:04.620 > 〽 range: 306 mm 	status: range valid	signal: 12.90 MCPS	ambient: 0.03 MCPS
08:43:04.896 > 〽 range: 307 mm 	status: range valid	signal: 12.88 MCPS	ambient: 0.03 MCPS
08:43:05.164 > 〽 range: 307 mm 	status: range valid	signal: 12.90 MCPS	ambient: 0.03 MCPS
08:43:05.456 > 〽 range: 307 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.03 MCPS
08:43:05.737 > 〽 range: 306 mm 	status: range valid	signal: 12.89 MCPS	ambient: 0.03 MCPS
08:43:06.015 > 〽 range: 307 mm 	status: range valid	signal: 12.94 MCPS	ambient: 0.03 MCPS
08:43:06.273 > 〽 range: 307 mm 	status: range valid	signal: 12.90 MCPS	ambient: 0.03 MCPS
08:43:06.549 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:43:06.831 > 〽 range: 307 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.03 MCPS
08:43:07.130 > 〽 range: 307 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.02 MCPS
08:43:07.395 > 〽 range: 308 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.03 MCPS
08:43:07.697 > 〽 range: 307 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.03 MCPS
08:43:07.972 > 〽 range: 307 mm 	status: range valid	signal: 13.04 MCPS	ambient: 0.02 MCPS
08:43:08.134 > 〽 Stopping continuous ranging accepted.
08:43:28.131 > 〽 Start continuous ranging @ 280 ms accepted.
08:43:28.356 > 〽 range: 305 mm 	status: range valid	signal: 12.87 MCPS	ambient: 0.02 MCPS
08:43:28.654 > 〽 range: 306 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.02 MCPS
08:43:28.924 > 〽 range: 305 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.03 MCPS
08:43:29.214 > 〽 range: 305 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:43:29.482 > 〽 range: 304 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:43:29.756 > 〽 range: 305 mm 	status: range valid	signal: 12.90 MCPS	ambient: 0.03 MCPS
08:43:30.056 > 〽 range: 306 mm 	status: range valid	signal: 12.92 MCPS	ambient: 0.03 MCPS
08:43:30.323 > 〽 range: 306 mm 	status: range valid	signal: 12.86 MCPS	ambient: 0.02 MCPS
08:43:30.611 > 〽 range: 305 mm 	status: range valid	signal: 12.93 MCPS	ambient: 0.02 MCPS
08:43:30.873 > 〽 range: 306 mm 	status: range valid	signal: 12.88 MCPS	ambient: 0.03 MCPS
08:43:31.176 > 〽 range: 307 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.02 MCPS
08:43:31.449 > 〽 range: 306 mm 	status: range valid	signal: 12.89 MCPS	ambient: 0.02 MCPS
08:43:31.733 > 〽 range: 305 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:43:31.988 > 〽 range: 305 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:43:32.274 > 〽 range: 306 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.03 MCPS
08:43:32.565 > 〽 range: 306 mm 	status: range valid	signal: 12.93 MCPS	ambient: 0.03 MCPS
08:43:32.847 > 〽 range: 307 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.03 MCPS
08:43:33.117 > 〽 range: 305 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.06 MCPS
08:43:33.401 > 〽 range: 307 mm 	status: range valid	signal: 12.92 MCPS	ambient: 0.03 MCPS
08:43:33.681 > 〽 range: 306 mm 	status: range valid	signal: 12.91 MCPS	ambient: 0.02 MCPS
08:43:33.973 > 〽 range: 307 mm 	status: range valid	signal: 12.97 MCPS	ambient: 0.02 MCPS
08:43:34.248 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:43:34.534 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:43:34.805 > 〽 range: 307 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.03 MCPS
08:43:35.093 > 〽 range: 306 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.02 MCPS
08:43:35.361 > 〽 range: 306 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.02 MCPS
08:43:35.630 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:43:35.915 > 〽 range: 306 mm 	status: range valid	signal: 12.93 MCPS	ambient: 0.03 MCPS
08:43:36.212 > 〽 range: 306 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.02 MCPS
08:43:36.477 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:43:36.752 > 〽 range: 307 mm 	status: range valid	signal: 12.92 MCPS	ambient: 0.03 MCPS
08:43:37.039 > 〽 range: 307 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.03 MCPS
08:43:37.313 > 〽 range: 307 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.03 MCPS
08:43:37.601 > 〽 range: 307 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:43:37.881 > 〽 range: 307 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.02 MCPS
08:43:38.149 > 〽 range: 307 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.03 MCPS
08:43:38.453 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:43:38.737 > 〽 range: 306 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.03 MCPS
08:43:38.992 > 〽 range: 308 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.03 MCPS
08:43:39.296 > 〽 range: 306 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.03 MCPS
08:43:39.558 > 〽 range: 306 mm 	status: range valid	signal: 13.08 MCPS	ambient: 0.03 MCPS
08:43:39.826 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:43:40.112 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:43:40.412 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:43:40.691 > 〽 range: 306 mm 	status: range valid	signal: 13.08 MCPS	ambient: 0.02 MCPS
08:43:40.954 > 〽 range: 306 mm 	status: range valid	signal: 13.09 MCPS	ambient: 0.03 MCPS
08:43:41.230 > 〽 range: 305 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.05 MCPS
08:43:41.529 > 〽 range: 306 mm 	status: range valid	signal: 13.06 MCPS	ambient: 0.03 MCPS
08:43:41.809 > 〽 range: 305 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.03 MCPS
08:43:42.082 > 〽 range: 306 mm 	status: range valid	signal: 13.09 MCPS	ambient: 0.03 MCPS
08:43:42.352 > 〽 range: 305 mm 	status: range valid	signal: 13.09 MCPS	ambient: 0.03 MCPS
08:43:42.629 > 〽 range: 307 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.02 MCPS
08:43:42.912 > 〽 range: 307 mm 	status: range valid	signal: 13.04 MCPS	ambient: 0.03 MCPS
08:43:43.200 > 〽 range: 306 mm 	status: range valid	signal: 13.06 MCPS	ambient: 0.02 MCPS
08:43:43.482 > 〽 range: 306 mm 	status: range valid	signal: 13.09 MCPS	ambient: 0.02 MCPS
08:43:43.755 > 〽 range: 307 mm 	status: range valid	signal: 13.09 MCPS	ambient: 0.03 MCPS
08:43:44.027 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:43:44.316 > 〽 range: 306 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.03 MCPS
08:43:44.586 > 〽 range: 308 mm 	status: range valid	signal: 12.97 MCPS	ambient: 0.02 MCPS
08:43:44.875 > 〽 range: 306 mm 	status: range valid	signal: 12.93 MCPS	ambient: 0.03 MCPS
08:43:45.162 > 〽 range: 306 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:43:45.432 > 〽 range: 306 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.03 MCPS
08:43:45.724 > 〽 range: 306 mm 	status: range valid	signal: 13.04 MCPS	ambient: 0.03 MCPS
08:43:46.011 > 〽 range: 307 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.03 MCPS
08:43:46.292 > 〽 range: 307 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.02 MCPS
08:43:46.570 > 〽 range: 307 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.03 MCPS
08:43:46.826 > 〽 range: 308 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.02 MCPS
08:43:47.112 > 〽 range: 307 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.03 MCPS
08:43:47.408 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:43:47.687 > 〽 range: 307 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:43:47.973 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:43:48.129 > 〽 Stopping continuous ranging accepted.
08:44:08.127 > 〽 Start continuous ranging @ 280 ms accepted.
08:44:08.352 > 〽 range: 304 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:44:08.647 > 〽 range: 304 mm 	status: range valid	signal: 12.93 MCPS	ambient: 0.03 MCPS
08:44:08.932 > 〽 range: 303 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.02 MCPS
08:44:09.209 > 〽 range: 305 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.02 MCPS
08:44:09.485 > 〽 range: 304 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:44:09.770 > 〽 range: 305 mm 	status: range valid	signal: 12.88 MCPS	ambient: 0.03 MCPS
08:44:10.033 > 〽 range: 304 mm 	status: range valid	signal: 12.94 MCPS	ambient: 0.03 MCPS
08:44:10.309 > 〽 range: 304 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:44:10.582 > 〽 range: 305 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:44:10.869 > 〽 range: 305 mm 	status: range valid	signal: 12.93 MCPS	ambient: 0.02 MCPS
08:44:11.162 > 〽 range: 305 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.03 MCPS
08:44:11.448 > 〽 range: 304 mm 	status: range valid	signal: 13.24 MCPS	ambient: 0.02 MCPS
08:44:11.709 > 〽 range: 306 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.02 MCPS
08:44:11.999 > 〽 range: 305 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.03 MCPS
08:44:12.288 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.04 MCPS
08:44:12.549 > 〽 range: 306 mm 	status: range valid	signal: 13.06 MCPS	ambient: 0.02 MCPS
08:44:12.837 > 〽 range: 306 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.02 MCPS
08:44:13.106 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
